"cleaning_fee","beds","host_response_time","host_is_superhost","neighbourhood_Bronx","neighbourhood_Brooklyn","neighbourhood_Manhattan","neighbourhood_Queens","neighbourhood_Staten","latitude","longitude","room_apt","room_private","room_shared","accommodates","bathrooms","bedrooms","guests_included","transit","access","minimum_nights","calculated_host_listings_count","property_type","review_scores_rating","reviews_per_month","is_business_travel_ready","review_scores_cleanliness","review_scores_checkin","is_location_exact","review_scores_location","review_scores_value","cancellation_policy","availability_30","availability_60","availability_90","availability_365","bed_airbed","bed_couch","bed_futon","bed_sofa","bed_real","instant_bookable","wifi","heat","air","kitcken","shampoo","essential","tv","gym","washer","dryer","fridge","self_check","hair","smart","aid","hanger","co"
50,1,0,0,0,0,1,0,0,777.752710706203,318.312754835304,1,0,0,2,1,1,1,1,0,2,1,0,100,0.22,0,10,10,1,10,10,2,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1
50,1,0,0,0,0,1,0,0,778.353546050703,323.4481909452,1,0,0,3,2,1,1,1,1,3,1,0,96,0.22,0,9,10,1,10,9,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0
25,1,0,0,0,0,1,0,0,846.586868772398,367.4764425798,0,1,0,1,1,1,1,1,1,5,2,0,98,0.58,0,9,10,0,9,10,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0
20,1,10,0,0,0,0,1,0,765.637813817598,479.572328804892,0,1,0,3,1,1,1,1,1,1,1,0,97,3.64,0,10,10,1,9,10,3,29,59,88,88,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1
75,1,6,0,0,0,1,0,0,724.124318513397,297.250754290403,0,1,0,2,1,1,1,1,1,2,1,0,93,1.01,0,8,9,1,10,9,3,29,59,89,364,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
50,1,0,0,0,0,1,0,0,760.925307749197,309.855754708195,0,1,0,2,1,1,1,1,1,5,1,0,90,0.36,0,10,9,1,10,9,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0
40,1,6,1,0,0,0,1,0,750.693453109697,405.240785871001,0,1,0,2,1,1,1,1,1,2,1,0,95,0.77,0,9,10,1,9,9,2,11,37,37,257,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1
10,1,0,0,0,1,0,0,0,736.895469441002,347.124636166797,1,0,0,2,1,0,1,1,1,4,1,0,100,0.14,0,9,10,1,9,9,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1
75,1,10,1,1,0,0,0,0,869.469115265098,440.06503442219,1,0,0,4,1,1,2,1,1,3,3,0,94,1.21,1,9,10,1,9,9,3,19,49,79,79,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
0,1,10,0,1,0,0,0,0,872.2086458544,434.233530070401,0,1,0,4,1,1,2,1,1,1,3,0,89,4.81,0,9,9,1,9,9,3,27,57,87,87,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1
60,1,3,0,0,0,1,0,0,719.405680408698,302.938196900399,0,1,0,2,1,1,1,1,1,10,2,0,87,0.75,0,8,9,0,10,8,3,29,59,89,179,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
18,1,0,0,0,1,0,0,0,685.103720554999,352.071632560396,0,1,0,2,2,1,1,1,1,2,1,0,99,1.09,0,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
100,1,6,1,0,0,1,0,0,703.561433541502,292.033423601396,1,0,0,2,1,1,2,1,1,30,1,0,100,0.15,1,10,10,1,10,10,3,0,2,32,184,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
50,1,10,0,0,1,0,0,0,671.995133532199,373.470287198003,0,1,0,1,1,1,1,1,1,3,1,0,95,0.18,0,9,10,1,9,10,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0
50,3,6,1,0,0,1,0,0,762.305571204997,304.800458052597,1,0,0,4,1,1,1,1,1,4,1,0,96,2.71,1,10,10,1,10,10,2,10,13,26,201,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1
50,1,1,0,0,1,0,0,0,691.751761298399,344.463240460996,1,0,0,2,1,0,1,1,0,1,1,0,100,0.16,0,9,10,1,9,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0
130,5,10,0,0,0,1,0,0,757.927007004596,312.643499323698,1,0,0,8,2,3,4,1,1,1,2,0,98,4.55,1,10,10,0,10,10,3,2,8,17,209,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1
50,1,0,0,0,0,1,0,0,705.920931324002,290.722992683897,0,1,0,1,1,1,1,1,1,3,1,0,93,0.16,0,7,9,1,9,9,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
20,2,0,0,0,0,0,1,0,700.051155401901,404.799174118594,1,0,0,2,1,1,2,1,1,1,1,0,100,0.5,0,9,10,1,8,10,3,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1
40,1,6,0,0,0,1,0,0,757.094767299002,336.7256421691,0,1,0,2,1,1,1,0,0,3,1,0,96,2.25,0,10,10,1,10,10,3,28,51,67,338,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
150,3,10,0,0,0,1,0,0,765.322550693803,338.49844242809,1,0,0,4,1,2,2,1,1,4,2,0,98,1.43,1,10,10,1,10,10,2,18,30,55,307,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
40,1,10,0,0,0,1,0,0,798.651205981997,335.810217032403,1,0,0,5,1,1,1,1,1,4,1,0,95,0.55,0,9,10,1,10,9,3,4,4,4,4,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
50,1,0,0,0,1,0,0,0,615.638256354103,340.712616241703,0,1,0,2,2,1,1,0,0,3,1,0,87,0.13,0,6,9,0,8,9,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
100,3,10,0,0,1,0,0,0,719.374190790397,342.096770345591,0,1,0,4,1,3,1,1,1,3,1,0,96,0.73,0,9,10,1,10,9,2,0,0,21,292,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
35,1,0,0,0,0,1,0,0,860.510367471399,372.95184064169,0,1,0,1,1,1,1,1,1,2,1,0,100,0.2,0,10,10,1,9,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1
50,1,0,0,0,0,0,1,0,726.353404007703,497.6307388322,1,0,0,2,1,1,2,1,1,1,1,0,97,5.55,0,10,10,0,9,10,3,0,0,0,247,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1,1
50,3,6,0,0,0,1,0,0,799.8020594191,339.024531902396,1,0,0,5,1,3,2,0,1,30,11,0,95,0.67,1,9,10,1,9,10,3,0,0,1,206,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
0,1,0,0,0,0,1,0,0,824.713450267303,356.684931438195,0,1,0,1,1,1,1,1,1,5,1,0,93,0.3,0,8,9,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1
50,1,0,0,0,0,1,0,0,783.046166971403,346.190017895296,0,0,1,1,1,1,1,1,0,1,3,0,100,0.14,0,10,9,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,1,0,0,0,1,0,0,0,692.209842425598,361.771313191895,0,1,0,1,2,1,1,1,1,1,1,0,93,0.51,0,10,10,0,9,9,1,21,21,21,155,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
50,2,3,1,0,1,0,0,0,660.603939831603,317.9603194626,1,0,0,2,1,1,2,1,1,3,2,0,100,1.8,1,10,10,0,10,10,2,19,43,65,143,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1
75,4,10,1,0,0,0,1,0,761.070927986303,433.359642838198,1,0,0,6,1,3,4,1,1,2,1,0,100,2.87,1,10,10,1,9,10,2,20,30,46,174,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
25,2,0,0,0,0,1,0,0,802.186766056202,335.062041770598,0,1,0,3,1,1,1,1,1,1,2,0,93,0.13,0,10,9,1,9,9,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1
25,1,0,0,0,1,0,0,0,700.678056842499,380.151756313595,0,1,0,2,1,1,2,0,0,1,1,0,90,0.13,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
20,1,0,0,0,1,0,0,0,696.1671857376,388.812388237199,0,1,0,2,1,1,1,0,0,2,1,0,100,0.21,0,10,10,1,9,10,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,0
10,1,10,0,0,0,1,0,0,822.500415470401,359.442269431497,0,1,0,2,1,1,2,1,1,1,1,0,90,0.5,0,10,10,1,9,9,2,26,26,26,26,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
15,1,6,1,0,0,0,1,0,739.442932650398,373.130807403598,0,1,0,2,1,1,2,1,1,1,1,0,99,0.9,0,10,10,1,10,10,1,26,47,76,351,0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0
50,1,10,0,0,0,1,0,0,813.694251956797,358.498403348491,0,1,0,2,1,1,1,1,1,2,1,0,90,2.54,0,8,10,0,9,9,2,3,16,32,122,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
50,1,0,0,0,0,1,0,0,822.382288460403,344.159298568798,0,1,0,2,1,1,1,1,1,1,1,0,93,0.27,0,9,10,0,10,9,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0
35,1,10,1,0,1,0,0,0,710.817107934602,359.749154317598,0,1,0,2,1,1,1,1,1,1,3,0,97,1.35,0,10,10,1,10,10,2,11,12,12,12,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,0
50,1,0,0,0,1,0,0,0,690.310555775,377.099302130702,1,0,0,2,1,1,1,1,1,2,1,0,100,0.33,0,10,10,1,10,10,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1
25,1,6,0,0,1,0,0,0,713.670637145398,342.512359848598,1,0,0,2,1,1,1,1,0,2,1,0,98,0.53,0,10,10,0,10,10,3,1,1,3,3,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0
100,3,10,1,0,0,1,0,0,795.140488292098,337.272845054898,1,0,0,3,1,3,3,1,0,5,1,0,100,0.16,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
10,1,10,0,0,0,0,1,0,748.073616687499,472.248157370899,0,1,0,2,1,1,2,1,1,3,13,0,90,2.97,0,9,10,0,9,9,3,24,54,80,167,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
25,2,0,0,0,0,1,0,0,768.070211676203,345.635767373892,1,0,0,3,1,1,1,0,0,2,1,0,73,0.14,0,7,8,1,8,8,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0
50,1,0,0,0,0,1,0,0,824.4019326483,356.002067167694,0,1,0,2,1,1,1,0,0,1,1,0,100,0.05,0,10,10,1,10,10,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1
50,1,0,0,0,0,1,0,0,825.552664430901,348.405057802495,0,1,0,1,1,1,1,0,0,3,2,0,100,0.05,0,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0
40,1,10,0,0,1,0,0,0,710.606250108398,357.116055950399,0,1,0,2,1,1,2,1,1,2,2,0,96,3.49,0,9,10,1,9,9,1,3,6,6,63,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
50,1,10,0,0,0,1,0,0,730.616979009,311.6197795663,0,1,0,2,1,1,1,1,1,2,1,0,92,1.89,0,9,10,1,10,9,2,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,1
75,1,6,1,0,0,1,0,0,728.724236038602,319.016587673701,1,0,0,2,1,1,1,1,1,2,1,0,97,1.23,0,10,10,1,10,10,3,0,0,3,3,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
150,2,0,0,0,0,1,0,0,757.543072923902,321.501940332894,1,0,0,4,1,1,2,0,1,2,1,0,100,0.28,0,10,10,1,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1
0,1,10,0,0,1,0,0,0,688.994209935402,376.605919187099,0,1,0,2,1,1,1,1,1,3,4,0,90,1.15,0,8,10,1,8,9,3,30,60,90,270,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1
75,3,3,0,0,1,0,0,0,682.2342285285,362.581550764403,1,0,0,5,1,2,1,1,1,3,1,0,100,0.24,0,9,10,0,10,10,3,29,59,89,89,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
50,1,3,1,0,0,1,0,0,733.282173716603,314.103590456398,0,1,0,1,1,1,1,1,1,3,2,0,95,0.55,0,9,10,1,10,9,3,29,33,55,55,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
50,1,0,0,0,0,1,0,0,869.266309765003,382.810723254494,0,1,0,2,1,1,1,0,0,7,1,0,80,0.05,0,8,8,0,6,8,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
35,1,10,1,0,0,0,1,0,688.906958681798,564.685802476902,1,0,0,2,1,1,1,1,0,2,1,0,95,2.46,1,10,10,1,9,10,2,23,53,83,358,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1
100,1,10,1,0,1,0,0,0,697.609478161297,375.052710057901,1,0,0,2,1,1,1,1,1,7,1,0,99,0.86,0,10,10,1,9,10,3,0,12,18,237,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,1
50,2,0,0,0,0,0,1,0,746.5727567497,354.4502597113,1,0,0,4,1,2,1,0,0,5,1,0,100,0.05,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,1,0,0,0,1,0,0,766.279605296504,316.917294148297,1,0,0,1,1,0,1,0,0,14,1,0,100,0.13,0,10,10,1,10,10,3,0,0,0,143,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,1
20,2,6,0,0,0,1,0,0,853.497440753998,362.092460648398,0,0,1,2,1,1,1,1,1,1,1,0,84,0.88,0,9,8,1,10,9,1,28,58,88,88,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,1
80,2,10,0,0,0,1,0,0,800.723309326202,336.806785544098,0,1,0,1,1,2,1,1,1,4,1,0,84,1.09,0,8,9,0,9,9,2,18,34,64,64,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1
50,1,0,0,0,0,1,0,0,842.777257289299,360.837739466604,0,1,0,1,1,1,1,1,1,3,1,0,60,0.14,0,6,8,1,8,7,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,3,0,0,1,0,0,0,702.943234507401,362.885593006098,0,1,0,1,1,1,1,0,0,1,2,0,95,0.22,0,9,10,1,9,10,3,0,0,29,304,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
10,1,3,1,0,0,1,0,0,739.382697103302,299.678258001393,0,0,1,2,1,1,1,1,1,2,2,0,98,1.89,0,10,10,1,10,9,2,0,15,26,143,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1
150,3,6,0,0,1,0,0,0,682.852733045998,361.376643371202,1,0,0,4,1.5,2,2,1,1,3,1,0,100,0.76,0,10,10,1,10,10,3,5,5,5,5,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1
20,1,3,0,0,0,1,0,0,824.724143614901,350.476487686493,0,1,0,1,1,1,1,1,0,3,1,0,100,0.1,0,8,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
50,2,10,0,0,1,0,0,0,665.476285603098,318.041696270996,1,0,0,3,1,1,2,1,1,3,2,0,97,4.11,0,10,10,1,10,10,3,13,13,13,13,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1
50,1,3,0,0,0,1,0,0,772.029167601602,343.625479912902,1,0,0,2,1,0,1,0,0,3,1,0,94,0.33,0,9,9,1,10,10,2,23,38,56,84,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
80,4,10,1,0,1,0,0,0,658.269265517802,320.376332848994,1,0,0,4,1,1,2,1,1,2,2,0,99,3.47,1,10,10,1,10,10,3,2,8,12,217,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1
60,1,10,0,0,0,1,0,0,722.135789994198,296.541388588494,0,1,0,2,1.5,1,1,1,0,1,2,0,96,2.6,0,9,10,1,10,9,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
20,1,10,0,0,1,0,0,0,695.1438190275,366.263043835303,0,1,0,2,2,1,1,1,1,1,11,0,90,3.71,0,9,9,0,9,9,3,28,58,88,88,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0
80,3,3,1,0,1,0,0,0,679.834766313696,330.687095294095,1,0,0,6,1,2,2,1,1,1,1,0,98,1.06,0,9,10,1,10,10,2,3,28,49,305,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,1
15,1,10,0,0,0,1,0,0,830.820184568502,353.1614388815,0,1,0,2,1,3,2,1,1,4,1,0,98,0.49,0,10,9,0,10,10,2,29,59,89,89,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,1,1
35,1,3,0,0,1,0,0,0,696.174244480602,345.732242285791,0,1,0,3,1,1,2,1,1,1,1,0,100,0.5,0,10,10,0,9,10,2,29,59,89,364,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1
80,1,6,0,0,1,0,0,0,654.239118001598,339.919425259197,0,1,0,1,1,1,1,0,0,1,4,0,85,2.06,0,9,8,1,9,9,3,4,30,51,326,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1
185,5,6,0,0,1,0,0,0,666.177403667099,368.435472208191,1,0,0,10,2,3,6,0,0,3,3,0,93,1.66,0,10,10,1,8,9,3,20,34,50,250,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
50,1,0,0,0,0,1,0,0,725.9764605245,297.223308194802,0,1,0,2,1,1,1,0,0,30,1,0,87,0.16,0,7,9,1,10,8,3,30,60,90,365,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
30,1,0,0,0,1,0,0,0,650.728230742899,336.390847205891,0,1,0,1,1,1,1,1,1,30,1,0,95,0.76,0,9,10,0,9,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,0,0,1,0
70,2,0,0,0,1,0,0,0,724.646359769103,348.500266378295,1,0,0,4,1,2,1,1,1,2,2,0,100,0.24,0,10,10,0,10,10,3,0,14,44,44,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1
20,2,0,0,0,1,0,0,0,709.064424475102,345.727343149804,0,0,1,2,1,1,1,0,1,2,2,0,96,0.34,0,10,10,0,10,10,3,29,59,89,364,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
120,1,3,0,0,0,1,0,0,719.477220935303,294.834084796392,0,1,0,2,1,1,2,1,1,4,2,0,96,0.46,0,9,10,1,10,9,3,27,56,81,171,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1
25,2,6,0,0,1,0,0,0,691.258991687299,371.062169239792,1,0,0,6,1,2,2,1,1,2,2,0,92,0.64,0,9,10,1,10,10,2,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,1
60,2,0,0,0,0,1,0,0,801.346492035101,340.217647694104,0,1,0,5,1,2,2,1,1,2,1,0,100,0.15,0,10,10,1,9,10,3,29,59,89,364,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1
50,1,3,0,0,0,1,0,0,824.198724841302,352.228482735399,0,1,0,2,1,1,1,1,1,1,1,0,81,3.93,0,8,9,0,9,8,3,30,60,90,365,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1
45,1,10,0,0,0,0,1,0,751.660536935098,359.721920949895,0,1,0,1,1,1,1,1,1,1,2,0,91,0.67,0,10,9,0,10,9,3,16,46,76,346,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
50,1,0,0,0,0,1,0,0,800.321247595498,341.162275029802,0,1,0,1,1,1,1,0,0,1,2,0,100,0.05,0,10,10,1,10,10,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0
50,1,3,0,0,1,0,0,0,686.136777848098,335.62546223429,0,1,0,2,1.5,1,1,1,1,1,5,0,96,1.9,0,10,10,1,10,10,1,19,29,37,274,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1
100,1,10,1,0,1,0,0,0,717.009003500799,343.153007719593,1,0,0,2,1,1,1,0,0,30,1,0,100,0.66,0,9,10,1,10,10,3,0,10,40,161,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,1
20,1,10,0,0,1,0,0,0,694.972469514497,364.576681248096,0,1,0,2,2,1,1,0,0,1,11,0,90,3.47,0,9,9,0,9,9,3,21,51,81,81,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,1
80,1,10,1,0,0,0,0,1,643.2745368556,216.441719739095,0,1,0,1,1,1,1,0,0,1,3,0,94,0.48,0,10,10,0,9,10,3,29,59,89,364,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1
85,3,10,0,0,0,1,0,0,724.009318825097,307.878319655003,1,0,0,5,1,1,3,1,1,1,2,0,92,0.95,0,9,10,0,10,9,3,1,17,31,222,0,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1
60,1,10,0,0,1,0,0,0,696.556631566096,359.084766273597,0,1,0,3,1,1,2,1,1,5,1,0,91,1.32,0,9,9,1,8,9,3,9,23,48,48,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1
0,3,0,0,0,0,0,1,0,702.258347540401,397.047687159201,1,0,0,6,1,2,6,1,1,15,1,0,80,0.16,0,6,8,1,8,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1
85,2,10,1,0,1,0,0,0,699.678890844503,373.55022000429,1,0,0,5,1,2,2,1,1,3,2,0,98,3.39,0,10,10,0,9,10,3,13,29,59,149,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1
50,1,0,0,0,0,1,0,0,726.598081960802,321.279732485095,1,0,0,2,1,1,1,0,0,1,1,0,73,0.14,0,7,10,0,10,7,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1
75,1,0,0,0,0,1,0,0,761.715087836002,302.937845733695,1,0,0,2,1,1,2,1,1,1,1,0,100,0.27,0,10,10,0,10,10,3,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1
20,1,6,1,0,0,1,0,0,813.014617551197,350.446215909102,0,1,0,2,1,1,1,1,1,4,1,0,99,1.05,0,10,10,1,9,10,2,0,19,47,47,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0
80,2,10,1,0,0,1,0,0,777.696762744903,347.343042294995,1,0,0,3,0,0,2,1,0,4,1,0,98,3.09,0,10,10,1,10,10,3,6,13,15,179,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,1,1
20,2,10,0,0,0,0,1,0,749.541201038099,471.706954905898,0,1,0,4,1,1,4,1,1,3,13,0,87,1.96,0,9,10,1,9,9,3,30,60,85,175,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
35,1,10,1,0,0,1,0,0,817.417553378903,345.533291431693,0,0,1,1,1,1,1,1,1,2,2,0,99,2.26,0,10,10,1,9,10,3,14,36,66,341,0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1
50,1,0,0,0,0,0,1,0,697.234950321999,393.746036932697,0,1,0,2,1,1,1,1,1,1,1,0,98,1,0,9,10,1,9,10,2,28,58,88,178,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
15,1,0,1,0,0,1,0,0,818.106482997102,347.652216342894,0,1,0,2,1,1,1,1,1,1,1,0,99,1.02,0,10,10,0,9,10,2,27,57,87,87,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0
50,1,10,1,0,1,0,0,0,690.210996645703,377.931056709599,0,1,0,2,1.5,1,2,1,1,2,2,0,98,1.04,0,10,10,1,9,10,2,17,47,77,77,0,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1
80,4,0,0,0,0,1,0,0,760.801508816002,312.013254664691,0,1,0,2,2,1,1,0,0,30,1,0,87,0.14,0,7,10,0,9,8,3,0,0,0,245,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0
